game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,clock,oob,turnover,score,away_score_post,home_score_post,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz,leaguegame,nitegame
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD30,"V,1,10,V30","0,1,0","CMT:BD wins toss, elects to receive, SS to defend W goal.","BD wins toss, elects to receive, SS to defend W goal.","V,1,10,V30",NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD30,"V,1,10,V30","0,2,1","SPOT:H,H30,N",SS ball on SS30.,"H,1,10,H30",NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS30,"H,1,10,H30","0,3,2","KO:9,V04 RET:25,V18 TACK:51","J. Loria kickoff 66 yards to the BD4, N. Lester return 14 yards to the BD18 (M. Fischer).","V,1,10,V18",kick_off,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD18,"V,1,10,V18","1,1,3","RUSH:1,V21, TACK:7",Z. Edwards rush for 3 yards to the BD21 (P. Veritas).,"V,2,7,V21",rush,NA,NA,0,NA,0,0,0,1,V,BD,"KO,1,15:00,18","PUNT,1,11:47,42",5,24,3:13,KO,1,15:00,BD18,PUNT,1,11:47,BD42,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,7,BD21,"V,2,7,V21","1,2,4","PEN:V,FS,A,87,V16,N",PENALTY BD False Start (I. Maslanka) 5 yards to the BD16.,"V,2,12,V16",penalty,NA,NA,0,NA,0,0,0,1,V,BD,"KO,1,15:00,18","PUNT,1,11:47,42",5,24,3:13,KO,1,15:00,BD18,PUNT,1,11:47,BD42,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,12,BD16,"V,2,12,V16","1,3,5","PASS:1,C,17,V44 TACK:32","Z. Edwards pass complete to K. Sweet for 28 yards to the BD44, 1ST DOWN BD (J. Ludwig-Mayor).","V,1,10,V44",pass,pass,NA,0,NA,0,0,0,1,V,BD,"KO,1,15:00,18","PUNT,1,11:47,42",5,24,3:13,KO,1,15:00,BD18,PUNT,1,11:47,BD42,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD44,"V,1,10,V44","1,4,6","RUSH:21,V46, TACK:90,98",A. Monton rush for 2 yards to the BD46 (M. Kimpiabi;M. Fuerst).,"V,2,8,V46",rush,NA,NA,0,NA,0,0,0,1,V,BD,"KO,1,15:00,18","PUNT,1,11:47,42",5,24,3:13,KO,1,15:00,BD18,PUNT,1,11:47,BD42,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,8,BD46,"V,2,8,V46","1,5,7","PASS:1,I,17,*",Z. Edwards pass incomplete to K. Sweet.,"V,3,8,V46",pass,NA,NA,0,NA,0,0,0,1,V,BD,"KO,1,15:00,18","PUNT,1,11:47,42",5,24,3:13,KO,1,15:00,BD18,PUNT,1,11:47,BD42,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,3,8,BD46,"V,3,8,V46","1,6,8","PASS:1,S,TM,V42 SACK:11",Z. Edwards sacked for loss of 4 yards to the BD42 (R. Lakalaka).,"V,4,12,V42",pass,NA,NA,0,NA,0,0,0,1,V,BD,"KO,1,15:00,18","PUNT,1,11:47,42",5,24,3:13,KO,1,15:00,BD18,PUNT,1,11:47,BD42,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,4,12,BD42,"V,4,12,V42","1,7,9","PUNT:6,H20 DN:","L. Cereceda punt 38 yards to the SS20, downed.","H,1,10,H20",punt,NA,NA,0,NA,0,0,0,1,V,BD,"KO,1,15:00,18","PUNT,1,11:47,42",5,24,3:13,KO,1,15:00,BD18,PUNT,1,11:47,BD42,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS20,"H,1,10,H20","2,1,10",{DRIVE}:11:47,STUTTGART SURGE drive start at 11:47.,"H,1,10,H20",NA,NA,11:47,0,NA,0,0,0,2,H,SS,"PUNT,1,11:47,20","PUNT,1,08:38,57",5,37,3:09,PUNT,1,11:47,SS20,PUNT,1,08:38,BD43,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS20,"H,1,10,H20","2,2,11","PASS:8,C,85,H29 TACK:7,22",R. Schroeder pass complete to P. Weiblen for 9 yards to the SS29 (A. Rodrigues;L. Frecha).,"H,2,1,H29",pass,NA,NA,0,NA,0,0,0,2,H,SS,"PUNT,1,11:47,20","PUNT,1,08:38,57",5,37,3:09,PUNT,1,11:47,SS20,PUNT,1,08:38,BD43,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,1,SS29,"H,2,1,H29","2,3,12","PASS:8,C,18,V44 TACK:7","R. Schroeder pass complete to P. Steigerwald for 27 yards to the BD44, 1ST DOWN SS (A. Rodrigues).","H,1,10,V44",pass,pass,NA,0,NA,0,0,0,2,H,SS,"PUNT,1,11:47,20","PUNT,1,08:38,57",5,37,3:09,PUNT,1,11:47,SS20,PUNT,1,08:38,BD43,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,BD44,"H,1,10,V44","2,4,13","PASS:8,C,5,V41 TACK:2",R. Schroeder pass complete to D. Meza for 3 yards to the BD41 (S. Wilson).,"H,2,7,V41",pass,NA,NA,0,NA,0,0,0,2,H,SS,"PUNT,1,11:47,20","PUNT,1,08:38,57",5,37,3:09,PUNT,1,11:47,SS20,PUNT,1,08:38,BD43,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,7,BD41,"H,2,7,V41","2,5,14","RUSH:6,V38, TACK:7",J. Moukouri rush for 3 yards to the BD38 (A. Rodrigues).,"H,3,4,V38",rush,NA,NA,0,NA,0,0,0,2,H,SS,"PUNT,1,11:47,20","PUNT,1,08:38,57",5,37,3:09,PUNT,1,11:47,SS20,PUNT,1,08:38,BD43,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,4,BD38,"H,3,4,V38","2,6,15","PEN:H,FS,A,62,V43,N",PENALTY SS False Start (E. Becher) 5 yards to the BD43.,"H,3,9,V43",penalty,NA,NA,0,NA,0,0,0,2,H,SS,"PUNT,1,11:47,20","PUNT,1,08:38,57",5,37,3:09,PUNT,1,11:47,SS20,PUNT,1,08:38,BD43,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,9,BD43,"H,3,9,V43","2,7,16","PASS:8,I,18,* BRUP:2",R. Schroeder pass incomplete to P. Steigerwald (S. Wilson).,"H,4,9,V43",pass,NA,NA,0,NA,0,0,0,2,H,SS,"PUNT,1,11:47,20","PUNT,1,08:38,57",5,37,3:09,PUNT,1,11:47,SS20,PUNT,1,08:38,BD43,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,4,9,BD43,"H,4,9,V43","2,8,17","PUNT:9,V13 DN:","J. Loria punt 30 yards to the BD13, downed.","V,1,10,V13",punt,NA,NA,0,NA,0,0,0,2,H,SS,"PUNT,1,11:47,20","PUNT,1,08:38,57",5,37,3:09,PUNT,1,11:47,SS20,PUNT,1,08:38,BD43,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD13,"V,1,10,V13","3,1,18",{DRIVE}:08:38,BARCELONA DRAGONS drive start at 08:38.,"V,1,10,V13",NA,NA,08:38,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD13,"V,1,10,V13","3,2,19","PASS:1,I,TM,*",Z. Edwards pass incomplete.,"V,2,10,V13",pass,NA,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,10,BD13,"V,2,10,V13","3,3,20","RUSH:3,V11, TACK:43",A. Jimenez rush for loss of 2 yards to the BD11 (P. Ogbevoen).,"V,3,12,V11",rush,NA,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,3,12,BD11,"V,3,12,V11","3,4,21","PASS:1,C,17,V24 TACK:2","Z. Edwards pass complete to K. Sweet for 13 yards to the BD24, 1ST DOWN BD (M. Washington).","V,1,10,V24",pass,pass,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD24,"V,1,10,V24","3,5,22","PASS:1,C,15,V42 OB: TACK:22","Z. Edwards pass complete to M. Flores for 18 yards to the BD42, 1ST DOWN BD, out-of-bounds (C. Perron).","V,1,10,V42",pass,pass,NA,1,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,BD42,"V,1,10,V42","3,6,23","PASS:1,I,15,*",Z. Edwards pass incomplete to M. Flores.,"V,2,10,V42",pass,NA,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,10,BD42,"V,2,10,V42","3,7,24","PASS:1,C,87,H38 OB: TACK:25","Z. Edwards pass complete to I. Maslanka for 20 yards to the SS38, 1ST DOWN BD, out-of-bounds (B. Barnes).","V,1,10,H38",pass,pass,NA,1,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS38,"V,1,10,H38","3,8,25","PASS:1,C,15,H27 OB: TACK:25","Z. Edwards pass complete to M. Flores for 11 yards to the SS27, 1ST DOWN BD, out-of-bounds (B. Barnes).","V,1,10,H27",pass,pass,NA,1,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS27,"V,1,10,H27","3,9,26","PASS:1,I,15,*",Z. Edwards pass incomplete to M. Flores.,"V,2,10,H27",pass,NA,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,10,SS27,"V,2,10,H27","3,10,27","PEN:V,DG,A,1,H32,N",PENALTY BD Delay of Game (Z. Edwards) 5 yards to the SS32.,"V,2,15,H32",penalty,NA,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,15,SS32,"V,2,15,H32","3,11,28","PASS:1,C,21,H17 TACK:44","Z. Edwards pass complete to A. Monton for 15 yards to the SS17, 1ST DOWN BD (M. Mbala).","V,1,10,H17",pass,pass,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS17,"V,1,10,H17","3,12,29",TOUT:V T:04:39,"Timeout Barcelona Dragons, clock 04:39.","V,1,10,H17",NA,NA,04:39,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,1,10,SS17,"V,1,10,H17","3,13,30","RUSH:1,H10, OB: TACK:19,44","Z. Edwards rush for 7 yards to the SS10, out-of-bounds (J. Nkembi;M. Mbala).","V,2,3,H10",rush,NA,NA,1,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,3,SS10,"V,2,3,H10","3,14,31","PEN:V,DG,A,1,H15,N",PENALTY BD Delay of Game (Z. Edwards) 5 yards to the SS15.,"V,2,8,H15",penalty,NA,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,2,8,SS15,"V,2,8,H15","3,15,32","PASS:1,I,17,*",Z. Edwards pass incomplete to K. Sweet.,"V,3,8,H15",pass,NA,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,3,8,SS15,"V,3,8,H15","3,16,33","PASS:1,I,TM,* BRUP:98",Z. Edwards pass incomplete (M. Fuerst).,"V,4,8,H15",pass,NA,NA,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,BD,4,8,SS15,"V,4,8,H15","3,17,34","FGA:8,33,B,H25,V,43 T:03:11 BLOCK:99","G. Tavecchio field goal attempt from 33 BLOCKED, recovered by BD V. Albarracín at SS25 spot at SS25, clock 03:11 (blocked by S. Vardar).","H,1,10,H25",field_goal,NA,03:11,0,NA,0,0,0,3,V,BD,"PUNT,1,08:38,13","FGA,1,03:11,85",13,72,5:27,PUNT,1,08:38,BD13,FGA,1,03:11,SS15,1,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS25,"H,1,10,H25","4,1,35","RUSH:6,H29, TACK:25",J. Moukouri rush for 4 yards to the SS29 (N. Lester).,"H,2,6,H29",rush,NA,NA,0,NA,0,0,0,4,H,SS,"FGA,1,03:11,25","FUMB,1,00:00,39",6,14,3:11,FGA,1,03:11,SS25,FUMB,1,00:00,SS39,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,6,SS29,"H,2,6,H29","4,2,36","RUSH:6,H29, TACK:73",J. Moukouri rush for no gain to the SS29 (S. Bowen).,"H,3,6,H29",rush,NA,NA,0,NA,0,0,0,4,H,SS,"FGA,1,03:11,25","FUMB,1,00:00,39",6,14,3:11,FGA,1,03:11,SS25,FUMB,1,00:00,SS39,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,3,6,SS29,"H,3,6,H29","4,3,37","PASS:8,I,17,* PEN:V,RP,A,7,H44,1 NOPLAY:","R. Schroeder pass incomplete to M. Riedinger, PENALTY BD Roughing the Passer (A. Rodrigues) 15 yards to the SS44, 1ST DOWN SS, NO PLAY.","H,1,10,H44",penalty,penalty,NA,0,NA,0,0,0,4,H,SS,"FGA,1,03:11,25","FUMB,1,00:00,39",6,14,3:11,FGA,1,03:11,SS25,FUMB,1,00:00,SS39,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,1,10,SS44,"H,1,10,H44","4,4,38","PASS:8,I,17,*",R. Schroeder pass incomplete to M. Riedinger.,"H,2,10,H44",pass,NA,NA,0,NA,0,0,0,4,H,SS,"FGA,1,03:11,25","FUMB,1,00:00,39",6,14,3:11,FGA,1,03:11,SS25,FUMB,1,00:00,SS39,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,10,SS44,"H,2,10,H44","4,5,39","PEN:V,EN,A,11,H49,N",PENALTY BD Encroachment (A. Fernandez) 5 yards to the SS49.,"H,2,5,H49",penalty,NA,NA,0,NA,0,0,0,4,H,SS,"FGA,1,03:11,25","FUMB,1,00:00,39",6,14,3:11,FGA,1,03:11,SS25,FUMB,1,00:00,SS39,NA,NA,NA
2022_01_BD_SS,BD,SS,Barcelona Dragons,Stuttgart Surge,6/5/2022,Stuttgart,GAZI-Stadion,15:00,18:19,03:19,2690,21 C,6 NW,cloudy,J. Wild,D. Clemence,R. Lewis,A. Hildebrandt,J. Scott,A. Buehler,N. Lakowitz,SS,2,5,SS49,"H,2,5,H49","4,6,40","RUSH:6,H49, TACK:52",J. Moukouri rush for no gain to the SS49 (M. Sam).,"H,3,5,H49",rush,NA,NA,0,NA,0,0,0,4,H,SS,"FGA,1,03:11,25","FUMB,1,00:00,39",6,14,3:11,FGA,1,03:11,SS25,FUMB,1,00:00,SS39,NA,NA,NA
